hc,Station Number,Year,Month,Day,Hour,Minute in Local Time,Year,Month,Day,Hour,Minute in Local Standard Time,Precipitation in mm,Quality of precipitation,Air temperature in Degrees C,Quality of air temperature,Relative humidity in percentage %,Quality of relative humidity,Wind speed measured in km/h,Quality of wind speed,Wind direction measured in degrees,Quality of wind direction,Mean sea level pressure in hPa,Quality of mean sea level pressure,Total cloud amount in eighths,Quality of total cloud amount,#
hc,  9887,1999,05,18,21,00,1999,05,18,21,00,   6.0,Y, 18.6,Y, 98,Y, 16.6,Y,300.0,Y,1009.7,Y, , ,#
hc,  9887,1999,05,19,00,00,1999,05,19,00,00,   5.0,Y, 17.6,Y,100,Y,  7.6,Y, 60.0,Y,1008.6,Y, , ,#
hc,  9887,1999,05,19,03,00,1999,05,19,03,00,   0.2,Y, 17.2,Y,100,Y, 13.0,Y, 30.0,Y,1007.1,Y, , ,#
hc,  9887,1999,05,19,06,00,1999,05,19,06,00,   1.0,Y, 17.7,Y,100,Y, 18.4,Y, 30.0,Y,1004.7,Y, , ,#
hc,  9887,1999,05,19,09,00,1999,05,19,09,00,  29.0,Y, 18.7,Y, 99,Y, 16.6,Y, 20.0,Y,1005.2,Y, , ,#
hc,  9887,1999,05,19,12,00,1999,05,19,12,00,   4.0,Y, 20.6,Y, 82,Y, 25.9,Y,310.0,Y,1004.1,Y, , ,#
hc,  9887,1999,05,19,15,00,1999,05,19,15,00,   6.0,Y, 21.7,Y, 64,Y, 31.3,Y,280.0,Y,1003.7,Y, , ,#
hc,  9887,1999,05,19,18,00,1999,05,19,18,00,   0.4,Y, 20.3,Y, 70,Y, 35.3,Y,280.0,Y,1005.6,Y, , ,#
hc,  9887,1999,05,19,21,00,1999,05,19,21,00,   0.6,Y, 18.1,Y, 83,Y, 18.4,Y,270.0,Y,1007.9,Y, , ,#
hc,  9887,1999,05,20,00,00,1999,05,20,00,00,   0.2,Y, 19.4,Y, 67,Y, 27.7,Y,270.0,Y,1008.0,Y, , ,#
hc,  9887,1999,05,20,03,00,1999,05,20,03,00,   0.2,Y, 18.6,Y, 83,Y, 22.3,Y,280.0,Y,1008.6,Y, , ,#
hc,  9887,1999,05,20,06,00,1999,05,20,06,00,   0.6,Y, 18.8,Y, 74,Y, 16.6,Y,270.0,Y,1009.5,Y, , ,#
hc,  9887,1999,05,20,09,00,1999,05,20,09,00,   0.8,Y, 17.1,Y, 92,Y, 18.4,Y,250.0,Y,1011.7,Y, , ,#
hc,  9887,1999,05,20,12,00,1999,05,20,12,00,   1.0,Y, 17.7,Y, 89,Y, 18.4,Y,260.0,Y,1012.2,Y, , ,#
hc,  9887,1999,05,20,15,00,1999,05,20,15,00,   0.2,Y, 20.5,Y, 58,Y, 22.3,Y,260.0,Y,1012.1,Y, , ,#
hc,  9887,1999,05,20,18,00,1999,05,20,18,00,      , , 19.2,Y, 65,Y, 16.6,Y,260.0,Y,1012.3,Y, , ,#
hc,  9887,1999,05,20,21,00,1999,05,20,21,00,      , , 18.2,Y, 65,Y, 13.0,Y,280.0,Y,1013.6,Y, , ,#
hc,  9887,1999,05,21,00,00,1999,05,21,00,00,      , , 17.6,Y, 82,Y,  9.4,Y,170.0,Y,1013.5,Y, , ,#
hc,  9887,1999,05,21,03,00,1999,05,21,03,00,   2.0,Y, 16.1,Y, 98,Y, 14.8,Y,310.0,Y,1013.1,Y, , ,#
hc,  9887,1999,05,21,06,00,1999,05,21,06,00,   4.0,Y, 15.3,Y, 99,Y, 16.6,Y,230.0,Y,1013.8,Y, , ,#
hc,  9887,1999,05,21,09,00,1999,05,21,09,00,   4.0,Y, 16.1,Y,100,Y,  5.4,Y,110.0,Y,1014.6,Y, , ,#
hc,  9887,1999,05,21,12,00,1999,05,21,12,00,   0.8,Y, 19.2,Y, 59,Y, 22.3,Y,230.0,Y,1014.7,Y, , ,#
hc,  9887,1999,05,21,15,00,1999,05,21,15,00,      , , 18.7,Y, 66,Y, 24.1,Y,220.0,Y,1015.2,Y, , ,#
hc,  9887,1999,05,21,18,00,1999,05,21,18,00,      , , 16.5,Y, 80,Y, 16.6,Y,180.0,Y,1017.5,Y, , ,#
hc,  9887,1999,05,22,00,00,1999,05,22,00,00,      , , 10.5,Y, 96,Y,  7.6,Y,150.0,Y,1022.2,Y, , ,#
hc,  9887,1999,05,22,03,00,1999,05,22,03,00,      , ,  8.3,Y, 96,Y,  5.4,Y,120.0,Y,1023.5,Y, , ,#
hc,  9887,1999,05,22,06,00,1999,05,22,06,00,      , ,  7.1,Y, 93,Y,  7.6,Y,150.0,Y,1025.1,Y, , ,#
hc,  9887,1999,05,22,09,00,1999,05,22,09,00,      , , 11.6,Y, 83,Y,  7.6,Y,120.0,Y,1027.1,Y, , ,#
hc,  9887,1999,05,22,12,00,1999,05,22,12,00,   0.2,Y, 16.7,Y, 55,Y, 13.0,Y, 90.0,Y,1025.9,Y, , ,#
hc,  9887,1999,05,22,15,00,1999,05,22,15,00,      , , 18.0,Y, 50,Y,  9.4,Y, 90.0,Y,1024.7,Y, , ,#
hc,  9887,1999,05,22,18,00,1999,05,22,18,00,      , , 13.5,Y, 65,Y,  7.6,Y, 90.0,Y,1025.7,Y, , ,#
hc,  9887,1999,05,22,21,00,1999,05,22,21,00,      , ,  9.2,Y, 85,Y,  1.8,Y,120.0,Y,1026.7,Y, , ,#
hc,  9887,1999,05,23,00,00,1999,05,23,00,00,      , ,  8.3,Y, 83,Y,  7.6,Y,150.0,Y,1026.3,Y, , ,#
hc,  9887,1999,05,23,03,00,1999,05,23,03,00,      , ,  8.1,Y, 82,Y,  7.6,Y, 90.0,Y,1025.9,Y, , ,#
hc,  9887,1999,05,23,06,00,1999,05,23,06,00,      , ,  8.2,Y, 81,Y,  7.6,Y, 60.0,Y,1026.0,Y, , ,#
hc,  9887,1999,05,23,09,00,1999,05,23,09,00,      , , 12.5,Y, 73,Y,  9.4,Y,100.0,Y,1026.1,Y, , ,#
hc,  9887,1999,05,23,12,00,1999,05,23,12,00,      , , 17.0,Y, 51,Y, 11.2,Y, 70.0,Y,1023.7,Y, , ,#
hc,  9887,1999,05,23,15,00,1999,05,23,15,00,      , , 19.7,Y, 41,Y,  9.4,Y, 60.0,Y,1021.5,Y, , ,#
hc,  9887,1999,05,23,18,00,1999,05,23,18,00,      , , 14.1,Y, 60,Y,  7.6,Y, 80.0,Y,1021.2,Y, , ,#
hc,  9887,1999,05,23,21,00,1999,05,23,21,00,      , , 11.6,Y, 66,Y,  5.4,Y, 60.0,Y,1021.5,Y, , ,#
hc,  9887,1999,05,24,00,00,1999,05,24,00,00,      , , 10.8,Y, 69,Y,  7.6,Y, 60.0,Y,1020.3,Y, , ,#
hc,  9887,1999,05,24,03,00,1999,05,24,03,00,      , , 10.0,Y, 71,Y,  5.4,Y, 40.0,Y,1019.0,Y, , ,#
hc,  9887,1999,05,24,06,00,1999,05,24,06,00,      , ,  9.3,Y, 73,Y,  5.4,Y, 40.0,Y,1018.0,Y, , ,#
hc,  9887,1999,05,24,09,00,1999,05,24,09,00,      , , 13.2,Y, 70,Y,  1.8,Y,120.0,Y,1018.2,Y, , ,#
hc,  9887,1999,05,24,15,00,1999,05,24,15,00,      , , 21.0,Y, 45,Y,  7.6,Y, 70.0,Y,1014.1,Y, , ,#
hc,  9887,1999,05,24,18,00,1999,05,24,18,00,      , , 16.2,Y, 70,Y,  5.4,Y, 10.0,Y,1014.2,Y, , ,#
hc,  9887,1999,05,24,21,00,1999,05,24,21,00,      , , 13.3,Y, 78,Y,  7.6,Y, 70.0,Y,1013.5,Y, , ,#
hc,  9887,1999,05,25,00,00,1999,05,25,00,00,      , , 13.0,Y, 79,Y,  9.4,Y, 60.0,Y,1012.8,Y, , ,#
hc,  9887,1999,05,25,03,00,1999,05,25,03,00,      , , 13.3,Y, 78,Y,  5.4,Y, 50.0,Y,1011.8,Y, , ,#
hc,  9887,1999,05,25,06,00,1999,05,25,06,00,      , , 15.6,Y, 70,Y, 11.2,Y, 20.0,Y,1011.5,Y, , ,#
hc,  9887,1999,05,25,09,00,1999,05,25,09,00,      , , 16.2,Y, 70,Y, 11.2,Y, 40.0,Y,1012.4,Y, , ,#
hc,  9887,1999,05,25,12,00,1999,05,25,12,00,      , , 17.8,Y, 78,Y, 11.2,Y, 30.0,Y,1011.4,Y, , ,#
hc,  9887,1999,05,25,15,00,1999,05,25,15,00,      , , 18.2,Y, 83,Y,  7.6,Y, 90.0,Y,1010.7,Y, , ,#
hc,  9887,1999,05,25,18,00,1999,05,25,18,00,      , , 16.6,Y, 93,Y,  5.4,Y,120.0,Y,1011.6,Y, , ,#
hc,  9887,1999,05,25,21,00,1999,05,25,21,00,   0.6,Y, 15.1,Y, 98,Y,  7.6,Y,120.0,Y,1012.3,Y, , ,#
hc,  9887,1999,05,26,00,00,1999,05,26,00,00,   0.8,Y, 14.6,Y, 98,Y,  9.4,Y, 90.0,Y,1011.8,Y, , ,#
hc,  9887,1999,05,26,03,00,1999,05,26,03,00,   2.0,Y, 14.8,Y,100,Y,  9.4,Y, 80.0,Y,1011.7,Y, , ,#
hc,  9887,1999,05,26,06,00,1999,05,26,06,00,   5.0,Y, 14.8,Y,100,Y, 13.0,Y,110.0,Y,1011.6,Y, , ,#
hc,  9887,1999,05,26,09,00,1999,05,26,09,00,   4.0,Y, 15.3,Y,100,Y, 11.2,Y,110.0,Y,1012.1,Y, , ,#
hc,  9887,1999,05,26,12,00,1999,05,26,12,00,   2.0,Y, 16.8,Y,100,Y,  7.6,Y,110.0,Y,1011.9,Y, , ,#
hc,  9887,1999,05,26,15,00,1999,05,26,15,00,   6.0,Y, 17.2,Y,100,Y, 11.2,Y,110.0,Y,1010.4,Y, , ,#
hc,  9887,1999,05,26,18,00,1999,05,26,18,00,   5.0,Y, 17.0,Y,100,Y, 13.0,Y, 80.0,Y,1009.7,Y, , ,#
hc,  9887,1999,05,26,21,00,1999,05,26,21,00,   0.2,Y, 18.4,Y, 99,Y, 18.4,Y, 30.0,Y,1009.5,Y, , ,#
hc,  9887,1999,05,27,00,00,1999,05,27,00,00,   0.4,Y, 18.0,Y, 98,Y, 14.8,Y, 20.0,Y,1008.0,Y, , ,#
hc,  9887,1999,05,27,03,00,1999,05,27,03,00,      , , 18.3,Y, 94,Y, 20.5,Y, 10.0,Y,1006.3,Y, , ,#
hc,  9887,1999,05,27,06,00,1999,05,27,06,00,   0.2,Y, 18.3,Y, 94,Y, 16.6,Y, 30.0,Y,1004.8,Y, , ,#
hc,  9887,1999,05,27,09,00,1999,05,27,09,00,   0.2,Y, 19.0,Y, 93,Y, 27.7,Y, 10.0,Y,1004.1,Y, , ,#
hc,  9887,1999,05,27,12,00,1999,05,27,12,00,   2.0,Y, 21.5,Y, 89,Y, 22.3,Y,360.0,Y,1002.0,Y, , ,#
hc,  9887,1999,05,27,15,00,1999,05,27,15,00,      , , 22.7,Y, 71,Y, 27.7,Y,320.0,Y, 999.5,Y, , ,#
hc,  9887,1999,05,27,18,00,1999,05,27,18,00,      , , 19.9,Y, 84,Y, 29.5,Y,330.0,Y, 998.4,Y, , ,#
hc,  9887,1999,05,27,21,00,1999,05,27,21,00,   3.0,Y, 20.1,Y, 79,Y, 29.5,Y,310.0,Y, 997.9,Y, , ,#
hc,  9887,1999,05,28,00,00,1999,05,28,00,00,   1.0,Y, 19.3,Y, 77,Y, 29.5,Y,280.0,Y, 997.9,Y, , ,#
hc,  9887,1999,05,28,03,00,1999,05,28,03,00,   0.2,Y, 19.0,Y, 87,Y, 29.5,Y,290.0,Y, 998.0,Y, , ,#
hc,  9887,1999,05,28,06,00,1999,05,28,06,00,   2.0,Y, 17.8,Y, 81,Y, 25.9,Y,250.0,Y, 999.8,Y, , ,#
hc,  9887,1999,05,28,09,00,1999,05,28,09,00,      , , 16.6,Y, 90,Y, 25.9,Y,270.0,Y,1002.0,Y, , ,#
hc,  9887,1999,05,28,12,00,1999,05,28,12,00,   3.0,Y, 16.9,Y, 95,Y, 22.3,Y,220.0,Y,1003.8,Y, , ,#
hc,  9887,1999,05,28,15,00,1999,05,28,15,00,   1.0,Y, 16.2,Y, 91,Y, 24.1,Y,200.0,Y,1004.6,Y, , ,#
hc,  9887,1999,05,28,18,00,1999,05,28,18,00,   0.2,Y, 15.7,Y, 88,Y, 13.0,Y,190.0,Y,1007.0,Y, , ,#
hc,  9887,1999,05,28,21,00,1999,05,28,21,00,      , , 14.1,Y, 86,Y, 13.0,Y,170.0,Y,1009.6,Y, , ,#
hc,  9887,1999,05,29,00,00,1999,05,29,00,00,      , , 12.6,Y, 91,Y,  9.4,Y,160.0,Y,1010.9,Y, , ,#
hc,  9887,1999,05,29,03,00,1999,05,29,03,00,      , ,  9.9,Y, 97,Y,  7.6,Y, 90.0,Y,1011.5,Y, , ,#
hc,  9887,1999,05,29,06,00,1999,05,29,06,00,      , , 10.2,Y, 99,Y,  0.0,Y,  0.0,Y,1012.7,Y, , ,#
hc,  9887,1999,05,29,09,00,1999,05,29,09,00,      , , 13.9,Y, 95,Y,  3.6,Y,120.0,Y,1015.1,Y, , ,#
hc,  9887,1999,05,29,12,00,1999,05,29,12,00,   0.2,Y, 17.7,Y, 69,Y, 11.2,Y,190.0,Y,1015.7,Y, , ,#
hc,  9887,1999,05,29,15,00,1999,05,29,15,00,      , , 18.6,Y, 66,Y, 13.0,Y,200.0,Y,1015.8,Y, , ,#
hc,  9887,1999,05,29,18,00,1999,05,29,18,00,      , , 15.4,Y, 79,Y,  5.4,Y,210.0,Y,1017.8,Y, , ,#
hc,  9887,1999,05,29,21,00,1999,05,29,21,00,      , , 12.4,Y, 94,Y,  5.4,Y, 60.0,Y,1019.8,Y, , ,#
hc,  9887,1999,05,30,00,00,1999,05,30,00,00,      , , 10.7,Y, 98,Y,  7.6,Y, 70.0,Y,1020.7,Y, , ,#
hc,  9887,1999,05,30,03,00,1999,05,30,03,00,      , ,  9.6,Y, 97,Y,  5.4,Y, 60.0,Y,1021.2,Y, , ,#
hc,  9887,1999,05,30,06,00,1999,05,30,06,00,      , ,  9.3,Y, 97,Y,  5.4,Y, 60.0,Y,1021.6,Y, , ,#
hc,  9887,1999,05,30,09,00,1999,05,30,09,00,      , , 12.6,Y, 88,Y,  3.6,Y, 70.0,Y,1023.2,Y, , ,#
hc,  9887,1999,05,30,12,00,1999,05,30,12,00,      , , 18.1,Y, 67,Y, 16.6,Y,350.0,Y,1023.3,Y, , ,#
hc,  9887,1999,05,30,15,00,1999,05,30,15,00,      , , 21.0,Y, 55,Y, 16.6,Y,320.0,Y,1022.5,Y, , ,#
hc,  9887,1999,05,30,18,00,1999,05,30,18,00,      , , 18.4,Y, 62,Y, 13.0,Y,300.0,Y,1023.3,Y, , ,#
hc,  9887,1999,05,30,21,00,1999,05,30,21,00,      , , 18.3,Y, 61,Y, 13.0,Y,290.0,Y,1024.7,Y, , ,#
hc,  9887,1999,05,31,00,00,1999,05,31,00,00,      , , 14.0,Y, 88,Y, 11.2,Y, 20.0,Y,1024.5,Y, , ,#
hc,  9887,1999,05,31,03,00,1999,05,31,03,00,      , , 14.7,Y, 81,Y, 11.2,Y, 20.0,Y,1023.9,Y, , ,#
hc,  9887,1999,05,31,06,00,1999,05,31,06,00,      , , 13.9,Y, 81,Y, 13.0,Y, 20.0,Y,1024.1,Y, , ,#
hc,  9887,1999,05,31,09,00,1999,05,31,09,00,      , , 16.2,Y, 73,Y, 20.5,Y, 10.0,Y,1024.9,Y, , ,#
hc,  9887,1999,05,31,12,00,1999,05,31,12,00,      , , 20.3,Y, 68,Y, 22.3,Y,350.0,Y,1023.7,Y, , ,#
hc,  9887,1999,05,31,15,00,1999,05,31,15,00,      , , 20.4,Y, 66,Y, 24.1,Y,350.0,Y,1021.9,Y, , ,#
hc,  9887,1999,05,31,18,00,1999,05,31,18,00,      , , 18.3,Y, 73,Y, 14.8,Y,350.0,Y,1022.1,Y, , ,#
hc,  9887,1999,05,31,21,00,1999,05,31,21,00,      , , 18.7,Y, 83,Y, 18.4,Y,300.0,Y,1022.8,Y, , ,#
hc,  9887,1999,06,01,00,00,1999,06,01,00,00,   2.0,Y, 15.4,Y, 94,Y,  7.6,Y,290.0,Y,1022.3,Y, , ,#
hc,  9887,1999,06,01,03,00,1999,06,01,03,00,      , , 12.3,Y, 96,Y,  9.4,Y,100.0,Y,1022.0,Y, , ,#
hc,  9887,1999,06,01,06,00,1999,06,01,06,00,   3.0,Y, 12.2,Y, 98,Y,  5.4,Y, 80.0,Y,1022.0,Y, , ,#
hc,  9887,1999,06,01,09,00,1999,06,01,09,00,   0.2,Y, 13.6,Y, 93,Y,  7.6,Y, 50.0,Y,1023.3,Y, , ,#
hc,  9887,1999,06,01,12,00,1999,06,01,12,00,   0.2,Y, 20.5,Y, 78,Y, 16.6,Y,350.0,Y,1022.2,Y, , ,#
hc,  9887,1999,06,01,15,00,1999,06,01,15,00,      , , 20.1,Y, 85,Y, 14.8,Y,180.0,Y,1021.4,Y, , ,#
hc,  9887,1999,06,01,18,00,1999,06,01,18,00,      , , 16.4,Y, 91,Y,  7.6,Y, 90.0,Y,1022.1,Y, , ,#
hc,  9887,1999,06,01,21,00,1999,06,01,21,00,      , , 15.3,Y, 97,Y,  7.6,Y, 40.0,Y,1022.6,Y, , ,#
hc,  9887,1999,06,02,00,00,1999,06,02,00,00,      , , 14.0,Y, 99,Y,  7.6,Y, 40.0,Y,1021.9,Y, , ,#
hc,  9887,1999,06,02,03,00,1999,06,02,03,00,      , , 13.9,Y, 99,Y,  7.6,Y, 60.0,Y,1021.0,Y, , ,#
hc,  9887,1999,06,02,06,00,1999,06,02,06,00,      , , 15.9,Y, 84,Y, 13.0,Y,350.0,Y,1020.2,Y, , ,#
hc,  9887,1999,06,02,09,00,1999,06,02,09,00,      , , 16.7,Y, 73,Y, 18.4,Y, 10.0,Y,1019.7,Y, , ,#
hc,  9887,1999,06,02,12,00,1999,06,02,12,00,      , , 20.1,Y, 49,Y, 24.1,Y,360.0,Y,1017.8,Y, , ,#
hc,  9887,1999,06,02,15,00,1999,06,02,15,00,      , , 19.7,Y, 54,Y, 20.5,Y,340.0,Y,1015.2,Y, , ,#
hc,  9887,1999,06,02,18,00,1999,06,02,18,00,      , , 16.8,Y, 62,Y, 13.0,Y,350.0,Y,1014.3,Y, , ,#
hc,  9887,1999,06,02,21,00,1999,06,02,21,00,      , , 13.5,Y, 77,Y,  7.6,Y, 60.0,Y,1013.6,Y, , ,#
hc,  9887,1999,06,03,00,00,1999,06,03,00,00,   4.0,Y, 13.0,Y, 89,Y,  7.6,Y, 20.0,Y,1012.5,Y, , ,#
hc,  9887,1999,06,03,03,00,1999,06,03,03,00,      , , 11.8,Y, 99,Y,  7.6,Y, 80.0,Y,1010.8,Y, , ,#
hc,  9887,1999,06,03,06,00,1999,06,03,06,00,   0.8,Y, 16.4,Y, 93,Y, 20.5,Y,280.0,Y,1009.8,Y, , ,#
hc,  9887,1999,06,03,09,00,1999,06,03,09,00,  13.0,Y, 16.9,Y, 77,Y, 22.3,Y,230.0,Y,1012.0,Y, , ,#
hc,  9887,1999,06,03,12,00,1999,06,03,12,00,   0.2,Y, 18.0,Y, 65,Y, 22.3,Y,230.0,Y,1012.7,Y, , ,#
hc,  9887,1999,06,03,15,00,1999,06,03,15,00,      , , 15.2,Y, 77,Y, 20.5,Y,190.0,Y,1013.4,Y, , ,#
hc,  9887,1999,06,03,18,00,1999,06,03,18,00,      , , 13.1,Y, 73,Y, 14.8,Y,160.0,Y,1015.9,Y, , ,#
hc,  9887,1999,06,03,21,00,1999,06,03,21,00,      , , 11.4,Y, 74,Y, 13.0,Y,140.0,Y,1018.2,Y, , ,#
hc,  9887,1999,06,04,00,00,1999,06,04,00,00,      , ,  9.0,Y, 88,Y,  9.4,Y,140.0,Y,1019.1,Y, , ,#
hc,  9887,1999,06,04,03,00,1999,06,04,03,00,      , ,  6.8,Y, 94,Y,  3.6,Y, 90.0,Y,1019.6,Y, , ,#
hc,  9887,1999,06,04,09,00,1999,06,04,09,00,      , ,  9.8,Y, 88,Y,  9.4,Y,120.0,Y,1021.2,Y, , ,#
hc,  9887,1999,06,04,12,00,1999,06,04,12,00,      , , 15.2,Y, 59,Y, 11.2,Y,180.0,Y,1020.6,Y, , ,#
hc,  9887,1999,06,04,15,00,1999,06,04,15,00,      , , 15.8,Y, 54,Y, 11.2,Y,150.0,Y,1019.4,Y, , ,#
hc,  9887,1999,06,04,18,00,1999,06,04,18,00,      , , 11.7,Y, 67,Y,  7.6,Y,170.0,Y,1019.9,Y, , ,#
hc,  9887,1999,06,04,21,00,1999,06,04,21,00,      , ,  7.3,Y, 86,Y, 11.2,Y,110.0,Y,1020.5,Y, , ,#
hc,  9887,1999,06,05,00,00,1999,06,05,00,00,      , ,  6.5,Y, 91,Y,  0.0,Y,  0.0,Y,1020.3,Y, , ,#
hc,  9887,1999,06,05,03,00,1999,06,05,03,00,      , ,  5.2,Y, 96,Y,  7.6,Y, 90.0,Y,1019.8,Y, , ,#
hc,  9887,1999,06,05,06,00,1999,06,05,06,00,      , ,  5.3,Y, 95,Y,  7.6,Y, 70.0,Y,1019.9,Y, , ,#
hc,  9887,1999,06,05,09,00,1999,06,05,09,00,      , ,  9.0,Y, 92,Y, 11.2,Y, 90.0,Y,1020.9,Y, , ,#
hc,  9887,1999,06,05,12,00,1999,06,05,12,00,      , , 16.2,Y, 59,Y,  7.6,Y, 60.0,Y,1020.3,Y, , ,#
hc,  9887,1999,06,05,15,00,1999,06,05,15,00,      , , 17.1,Y, 55,Y, 11.2,Y,360.0,Y,1019.2,Y, , ,#
hc,  9887,1999,06,05,21,00,1999,06,05,21,00,      , , 10.2,Y, 86,Y,  7.6,Y, 60.0,Y,1021.3,Y, , ,#
hc,  9887,1999,06,06,00,00,1999,06,06,00,00,      , , 10.1,Y, 85,Y,  7.6,Y, 50.0,Y,1021.1,Y, , ,#
hc,  9887,1999,06,06,03,00,1999,06,06,03,00,      , ,  9.7,Y, 87,Y,  7.6,Y, 40.0,Y,1021.0,Y, , ,#
hc,  9887,1999,06,06,06,00,1999,06,06,06,00,      , , 11.2,Y, 78,Y, 11.2,Y, 30.0,Y,1021.6,Y, , ,#
hc,  9887,1999,06,06,09,00,1999,06,06,09,00,      , , 13.2,Y, 71,Y, 11.2,Y, 30.0,Y,1023.0,Y, , ,#
hc,  9887,1999,06,06,12,00,1999,06,06,12,00,      , , 17.0,Y, 62,Y, 13.0,Y, 10.0,Y,1022.4,Y, , ,#
hc,  9887,1999,06,06,15,00,1999,06,06,15,00,      , , 17.6,Y, 66,Y, 14.8,Y,350.0,Y,1021.5,Y, , ,#
hc,  9887,1999,06,06,21,00,1999,06,06,21,00,      , , 14.1,Y, 85,Y,  7.6,Y, 60.0,Y,1022.7,Y, , ,#
hc,  9887,1999,06,07,00,00,1999,06,07,00,00,      , , 14.7,Y, 69,Y, 14.8,Y, 30.0,Y,1022.4,Y, , ,#
hc,  9887,1999,06,07,03,00,1999,06,07,03,00,      , , 13.6,Y, 69,Y, 13.0,Y, 20.0,Y,1022.4,Y, , ,#
hc,  9887,1999,06,07,06,00,1999,06,07,06,00,      , , 12.8,Y, 67,Y, 14.8,Y, 10.0,Y,1022.0,Y, , ,#
hc,  9887,1999,06,07,09,00,1999,06,07,09,00,      , , 14.9,Y, 56,Y, 18.4,Y, 10.0,Y,1022.6,Y, , ,#
hc,  9887,1999,06,07,12,00,1999,06,07,12,00,      , , 18.3,Y, 47,Y, 24.1,Y,360.0,Y,1021.0,Y, , ,#
hc,  9887,1999,06,07,15,00,1999,06,07,15,00,      , , 18.8,Y, 51,Y, 20.5,Y,330.0,Y,      , , , ,#
hc,  9887,1999,06,07,18,00,1999,06,07,18,00,      , , 18.2,Y, 61,Y, 18.4,Y,340.0,Y,1019.1,Y, , ,#
hc,  9887,1999,06,08,00,00,1999,06,08,00,00,      , , 14.0,Y, 63,Y, 14.8,Y, 20.0,Y,1018.7,Y, , ,#
hc,  9887,1999,06,08,03,00,1999,06,08,03,00,   6.0,Y, 11.1,Y, 91,Y, 16.6,Y, 10.0,Y,1018.3,Y, , ,#
hc,  9887,1999,06,08,06,00,1999,06,08,06,00,   3.0,Y, 11.7,Y, 82,Y, 20.5,Y, 20.0,Y,1017.0,Y, , ,#
hc,  9887,1999,06,08,15,00,1999,06,08,15,00,   0.4,Y, 17.8,Y, 90,Y, 16.6,Y,240.0,Y,1016.9,Y, , ,#
hc,  9887,1999,06,08,18,00,1999,06,08,18,00,   0.2,Y, 16.6,Y, 88,Y, 13.0,Y,220.0,Y,1018.4,Y, , ,#
hc,  9887,1999,06,08,21,00,1999,06,08,21,00,      , , 14.3,Y, 79,Y,  1.8,Y,170.0,Y,1020.1,Y, , ,#
hc,  9887,1999,06,09,00,00,1999,06,09,00,00,      , , 10.3,Y, 97,Y,  7.6,Y,120.0,Y,1020.5,Y, , ,#
hc,  9887,1999,06,09,03,00,1999,06,09,03,00,      , , 10.0,Y, 98,Y,  7.6,Y,130.0,Y,1021.2,Y, , ,#
hc,  9887,1999,06,09,06,00,1999,06,09,06,00,      , ,  8.4,Y, 99,Y,  7.6,Y,100.0,Y,1022.1,Y, , ,#
hc,  9887,1999,06,09,09,00,1999,06,09,09,00,      , , 12.5,Y, 86,Y,  9.4,Y,100.0,Y,1023.5,Y, , ,#
hc,  9887,1999,06,09,12,00,1999,06,09,12,00,      , , 17.4,Y, 65,Y, 11.2,Y, 60.0,Y,1022.0,Y, , ,#
hc,  9887,1999,06,09,15,00,1999,06,09,15,00,      , , 19.2,Y, 58,Y,  7.6,Y, 50.0,Y,1020.2,Y, , ,#
hc,  9887,1999,06,09,18,00,1999,06,09,18,00,      , , 14.9,Y, 74,Y,  5.4,Y,150.0,Y,1020.8,Y, , ,#
hc,  9887,1999,06,09,21,00,1999,06,09,21,00,      , , 11.6,Y, 88,Y,  9.4,Y, 80.0,Y,1020.7,Y, , ,#
hc,  9887,1999,06,10,00,00,1999,06,10,00,00,      , , 11.3,Y, 84,Y, 11.2,Y, 80.0,Y,1019.4,Y, , ,#
hc,  9887,1999,06,10,03,00,1999,06,10,03,00,      , , 11.9,Y, 80,Y,  7.6,Y, 70.0,Y,1018.1,Y, , ,#
hc,  9887,1999,06,10,06,00,1999,06,10,06,00,   0.2,Y, 12.3,Y, 85,Y,  7.6,Y, 60.0,Y,1017.0,Y, , ,#
hc,  9887,1999,06,10,09,00,1999,06,10,09,00,      , , 14.6,Y, 73,Y, 16.6,Y, 30.0,Y,1017.0,Y, , ,#
hc,  9887,1999,06,10,12,00,1999,06,10,12,00,      , , 18.6,Y, 56,Y, 18.4,Y,360.0,Y,1014.8,Y, , ,#
hc,  9887,1999,06,10,15,00,1999,06,10,15,00,      , , 18.7,Y, 69,Y, 24.1,Y,350.0,Y,1012.3,Y, , ,#
hc,  9887,1999,06,10,18,00,1999,06,10,18,00,   4.0,Y, 14.5,Y, 93,Y, 14.8,Y, 20.0,Y,1012.0,Y, , ,#
hc,  9887,1999,06,10,21,00,1999,06,10,21,00,   0.2,Y, 18.8,Y, 73,Y, 24.1,Y,320.0,Y,1010.5,Y, , ,#
hc,  9887,1999,06,11,00,00,1999,06,11,00,00,   0.4,Y, 18.5,Y, 82,Y, 25.9,Y,330.0,Y,1008.1,Y, , ,#
hc,  9887,1999,06,11,03,00,1999,06,11,03,00,   3.0,Y, 15.2,Y, 96,Y, 31.3,Y,250.0,Y,1007.3,Y, , ,#
hc,  9887,1999,06,11,06,00,1999,06,11,06,00,   2.0,Y, 16.0,Y, 63,Y, 27.7,Y,250.0,Y,1008.3,Y, , ,#
hc,  9887,1999,06,11,09,00,1999,06,11,09,00,   0.4,Y, 13.4,Y, 76,Y, 33.5,Y,230.0,Y,1010.9,Y, , ,#
